id,store_zone,store_name,store_mr,store_mr,store_operative,store_sap,store_region
3524,Valle de Mexico,ABTS EL GÜERO,MR0023,MR0023,REYES,120030920,Reyes
3525,Valle de Mexico,ABTS EL GRIEGO II,MR0023,MR0023,REYES,120178289,Reyes
3526,Valle de Mexico,ABTS EL GÜERO,MR0023,MR0023,REYES,120160991,Reyes
3527,Valle de Mexico,ABTS EL LEON DE JUDA,MR0023,MR0023,REYES,110202365,Reyes
3528,Valle de Mexico,ABTS EL LOBO,MR0023,MR0023,REYES,105127076,Reyes
3529,Valle de Mexico,ABTS EL MEXCALITO,MR0023,MR0023,REYES,105124931,Reyes
3530,Valle de Mexico,ABTS EL MICKEY,MR0023,MR0023,REYES,120208588,Reyes
3532,Valle de Mexico,ABTS EL NUEVO MUNDO,MR0023,MR0023,REYES,101222616,Reyes
3533,Valle de Mexico,ABTS EL PASO,MR0023,MR0023,REYES,101212584,Reyes
3534,Valle de Mexico,ABTS EL PATO,MR0023,MR0023,REYES,105117485,Reyes
3535,Valle de Mexico,ABTS EL PATOLI,MR0023,MR0023,REYES,120244907,Reyes
3538,Valle de Mexico,ABTS EL PORVENIR,MR0023,MR0023,REYES,120283157,Reyes
3540,Valle de Mexico,ABTS EL RECODO,MR0023,MR0023,REYES,105110444,Reyes
3541,Valle de Mexico,ABTS EL SALTO,MR0023,MR0023,REYES,120010058,Reyes
3542,Valle de Mexico,ABTS EL SOL,MR0023,MR0023,REYES,105106260,Reyes
3544,Valle de Mexico,ABTS EL SUMMER HOT,MR0023,MR0023,REYES,120168840,Reyes
3546,Valle de Mexico,ABTS EL TATA,MR0023,MR0023,REYES,110025503,Reyes
3548,Valle de Mexico,ABTS EL TRIUNFO,MR0023,MR0023,REYES,105300233,Reyes
3549,Valle de Mexico,ABTS EL VOLCAN 2,MR0023,MR0023,REYES,110229207,Reyes
3550,Valle de Mexico,ABTS EL WUERO,MR0023,MR0023,REYES,110293967,Reyes
3551,Valle de Mexico,ABTS ELBA,MR0023,MR0023,REYES,105120920,Reyes
3553,Valle de Mexico,ABTS ERIKA,MR0023,MR0023,REYES,105106071,Reyes
3555,Valle de Mexico,ABTS ESMERALDA,MR0023,MR0023,REYES,100805202,Reyes
3558,Valle de Mexico,ABTS FATIMA,MR0023,MR0023,REYES,105124691,Reyes
3559,Valle de Mexico,ABTS FENIX,MR0023,MR0023,REYES,120078965,Reyes
3560,Valle de Mexico,ABTS FERCHIS,MR0023,MR0023,REYES,120067803,Reyes
3566,Valle de Mexico,ABTS FREDY,MR0023,MR0023,REYES,105113046,Reyes
3567,Valle de Mexico,ABTS GABY,MR0023,MR0023,REYES,120258276,Reyes
3569,Valle de Mexico,ABTS GALUA,MR0023,MR0023,REYES,120177926,Reyes
3572,Valle de Mexico,ABTS GARCIA,MR0023,MR0023,REYES,105104998,Reyes
3575,Valle de Mexico,ABTS GIOVANI,MR0023,MR0023,REYES,105104778,Reyes
3576,Valle de Mexico,ABTS GLORIA,MR0023,MR0023,REYES,105106645,Reyes
3579,Valle de Mexico,ABTS GONZALEZ,MR0023,MR0023,REYES,105306560,Reyes
3580,Valle de Mexico,ABTS GRISELDA,MR0023,MR0023,REYES,101214054,Reyes
3581,Valle de Mexico,ABTS GUANAJUATO,MR0023,MR0023,REYES,120115887,Reyes
3583,Valle de Mexico,ABTS GUSBI,MR0023,MR0023,REYES,110218458,Reyes
3587,Valle de Mexico,ABTS HERMANOS ROJAS,MR0023,MR0023,REYES,110272062,Reyes
3588,Valle de Mexico,ABTS HIDALGO RUIZ,MR0023,MR0023,REYES,105109547,Reyes
3589,Valle de Mexico,ABTS HNOS BONILLA,MR0023,MR0023,REYES,101220182,Reyes
3590,Valle de Mexico,ABTS HUETAMO,MR0023,MR0023,REYES,120152620,Reyes
3591,Valle de Mexico,ABTS IRMA,MR0023,MR0023,REYES,105302597,Reyes
3592,Valle de Mexico,ABTS ISABELITA,MR0023,MR0023,REYES,110262903,Reyes
3594,Valle de Mexico,ABTS ITZEL,MR0023,MR0023,REYES,120152706,Reyes
3595,Valle de Mexico,ABTS IVANA,MR0023,MR0023,REYES,120259843,Reyes
3596,Valle de Mexico,ABTS IXOYE,MR0023,MR0023,REYES,120032694,Reyes
3599,Valle de Mexico,ABTS JAZMIN,MR0023,MR0023,REYES,105106034,Reyes
3600,Valle de Mexico,ABTS JENNY,MR0023,MR0023,REYES,120159539,Reyes
3601,Valle de Mexico,ABTS JESSICA,MR0023,MR0023,REYES,120194195,Reyes
3602,Valle de Mexico,ABTS JESSY,MR0023,MR0023,REYES,100805270,Reyes
3603,Valle de Mexico,ABTS JESUS VALVERDE,MR0023,MR0023,REYES,120198014,Reyes
3605,Valle de Mexico,ABTS JORGITO,MR0023,MR0023,REYES,105131519,Reyes
3606,Valle de Mexico,ABTS JOSE,MR0023,MR0023,REYES,120096770,Reyes
3607,Valle de Mexico,ABTS JOSE,MR0023,MR0023,REYES,120150479,Reyes
3608,Valle de Mexico,ABTS JUAN PABLO,MR0023,MR0023,REYES,120097809,Reyes
3609,Valle de Mexico,ABTS JUANITA,MR0023,MR0023,REYES,110186329,Reyes
3612,Valle de Mexico,ABTS KARELI 2,MR0023,MR0023,REYES,110236651,Reyes
3614,Valle de Mexico,ABTS KATY,MR0023,MR0023,REYES,120168493,Reyes
3616,Valle de Mexico,ABTS KEVIN,MR0023,MR0023,REYES,110059767,Reyes
3617,Valle de Mexico,ABTS KIKI,MR0023,MR0023,REYES,120232238,Reyes
3618,Valle de Mexico,ABTS KIPPER,MR0023,MR0023,REYES,120241222,Reyes
3619,Valle de Mexico,ABTS LA 28,MR0023,MR0023,REYES,120043133,Reyes
3621,Valle de Mexico,ABTS LA ALTEÑA,MR0023,MR0023,REYES,105104584,Reyes
3622,Valle de Mexico,ABTS LA ALTEÑA,MR0023,MR0023,REYES,120093274,Reyes
3623,Valle de Mexico,ABTS LA BARATA 2,MR0023,MR0023,REYES,120110857,Reyes
3625,Valle de Mexico,ABTS LA CABAÑA,MR0023,MR0023,REYES,110265894,Reyes
3626,Valle de Mexico,ABTS LA CASCADA 2010,MR0023,MR0023,REYES,110243452,Reyes
3629,Valle de Mexico,ABTS LA CHIQUITA,MR0023,MR0023,REYES,100806196,Reyes
3632,Valle de Mexico,ABTS LA CHISPA,MR0023,MR0023,REYES,105105179,Reyes
3634,Valle de Mexico,ABTS LA CONCHITA 2,MR0023,MR0023,REYES,105120502,Reyes
3635,Valle de Mexico,ABTS LA DOCE,MR0023,MR0023,REYES,120135730,Reyes
3636,Valle de Mexico,ABTS CRUZ,MR0023,MR0023,REYES,101213948,Reyes
3637,Valle de Mexico,ABTS LA DUEÑA,MR0023,MR0023,REYES,105105445,Reyes
3638,Valle de Mexico,ABTS LA ESCONDIDA,MR0023,MR0023,REYES,110110700,Reyes
3639,Valle de Mexico,ABTS LA ESPERANZA,MR0023,MR0023,REYES,105106751,Reyes
3640,Valle de Mexico,ABTS LA ESPERANZA,MR0023,MR0023,REYES,105304591,Reyes
3641,Valle de Mexico,ABTS LA ESPERANZA,MR0023,MR0023,REYES,110245954,Reyes
3645,Valle de Mexico,ABTS LA ESQUINA DE ORO,MR0023,MR0023,REYES,110078726,Reyes
3646,Valle de Mexico,ABTS LA ESTRELLA,MR0023,MR0023,REYES,110166878,Reyes
3649,Valle de Mexico,ABTS LA FLOR,MR0023,MR0023,REYES,105106980,Reyes
3650,Valle de Mexico,ABTS LA FLOR DE URUAPAN,MR0023,MR0023,REYES,105120585,Reyes
3652,Valle de Mexico,ABTS LA GLORIA,MR0023,MR0023,REYES,101206647,Reyes
3655,Valle de Mexico,ABTS LA GUERA,MR0023,MR0023,REYES,110109209,Reyes
3659,Valle de Mexico,ABTS LA LUPITA,MR0023,MR0023,REYES,105104012,Reyes
3660,Valle de Mexico,ABTS LA MEXICANA,MR0023,MR0023,REYES,120177867,Reyes
3661,Valle de Mexico,ABTS LA MICHOACANA,MR0023,MR0023,REYES,105104501,Reyes
3666,Valle de Mexico,ABTS LA MONTAÑA,MR0023,MR0023,REYES,110209341,Reyes
3667,Valle de Mexico,ABTS LA MOROCHA 2,MR0023,MR0023,REYES,105121536,Reyes
3669,Valle de Mexico,ABTS LA NEGRITA,MR0023,MR0023,REYES,120133701,Reyes
3670,Valle de Mexico,ABTS LA NUEVA,MR0023,MR0023,REYES,105107839,Reyes
3671,Valle de Mexico,MISC EVELYN,MR0023,MR0023,REYES,120315862,Reyes
3677,Valle de Mexico,ABTS LA PANTERA ROSA,MR0023,MR0023,REYES,110284406,Reyes
3678,Valle de Mexico,ABTS LA PASADA DE MORELOS,MR0023,MR0023,REYES,101200154,Reyes
3679,Valle de Mexico,ABTS LA PASADITA,MR0023,MR0023,REYES,101215084,Reyes
3681,Valle de Mexico,ABTS LA PASADITA,MR0023,MR0023,REYES,105111178,Reyes
3682,Valle de Mexico,ABTS LA PASADITA,MR0023,MR0023,REYES,120112943,Reyes
3683,Valle de Mexico,ABTS ESTRELLA,MR0023,MR0023,REYES,110208743,Reyes
3684,Valle de Mexico,ABTS LA PEQUEÑITA,MR0023,MR0023,REYES,105306449,Reyes
3685,Valle de Mexico,ABTS LA PERLA,MR0023,MR0023,REYES,105106093,Reyes
3687,Valle de Mexico,CREM Y ABTS LA POBLANITA,MR0023,MR0023,REYES,110196465,Reyes
3688,Valle de Mexico,ABTS LA POBLANITA,MR0023,MR0023,REYES,110262415,Reyes
3689,Valle de Mexico,ABTS LA POBLANITA,MR0023,MR0023,REYES,120185236,Reyes
3690,Valle de Mexico,ABTS LA PROVIDENCIA,MR0023,MR0023,REYES,120202661,Reyes
3692,Valle de Mexico,ABTS LA REYNA,MR0023,MR0023,REYES,101201334,Reyes
3693,Valle de Mexico,ABTS LA ROMANITA,MR0023,MR0023,REYES,120069321,Reyes
3695,Valle de Mexico,ABTS LA SELVA,MR0023,MR0023,REYES,105105076,Reyes
3696,Valle de Mexico,ABTS LA SUPER,MR0023,MR0023,REYES,100806176,Reyes
3697,Valle de Mexico,ABTS LA TEHUANITA,MR0023,MR0023,REYES,105105608,Reyes
3698,Valle de Mexico,ABTS LA TEXANA,MR0023,MR0023,REYES,120254783,Reyes
3699,Valle de Mexico,ABTS LA TOXICA,MR0023,MR0023,REYES,120263814,Reyes
3700,Valle de Mexico,ABTS LA UNICA,MR0023,MR0023,REYES,105131006,Reyes
3701,Valle de Mexico,ABTS LA UNICA,MR0023,MR0023,REYES,105320157,Reyes
3704,Valle de Mexico,ABTS LA UNION,MR0023,MR0023,REYES,105105047,Reyes
3705,Valle de Mexico,ABTS LA UNION,MR0023,MR0023,REYES,120097788,Reyes
3706,Valle de Mexico,ABTS LA VIRGEN,MR0023,MR0023,REYES,101219020,Reyes
3707,Valle de Mexico,ABTS LALO,MR0023,MR0023,REYES,105115745,Reyes
3708,Valle de Mexico,ABTS LAS 3 B,MR0023,MR0023,REYES,105108818,Reyes
3711,Valle de Mexico,ABTS LAS GUERAS,MR0023,MR0023,REYES,105106990,Reyes
3712,Valle de Mexico,ABTS LAS MIXTECAS,MR0023,MR0023,REYES,120178312,Reyes
3714,Valle de Mexico,ABTS LAURA,MR0023,MR0023,REYES,105106505,Reyes
3715,Valle de Mexico,ABTS LAURA,MR0023,MR0023,REYES,110221469,Reyes
3718,Valle de Mexico,ABTS LECHE Y MIEL,MR0023,MR0023,REYES,110091205,Reyes
3721,Valle de Mexico,ABTS LEO,MR0023,MR0023,REYES,110079120,Reyes
3722,Valle de Mexico,ABTS LEO,MR0023,MR0023,REYES,110079434,Reyes
3723,Valle de Mexico,ABTS LEO,MR0023,MR0023,REYES,110255408,Reyes
3724,Valle de Mexico,ABTS LEO,MR0023,MR0023,REYES,120160430,Reyes
3725,Valle de Mexico,ABTS LEO,MR0023,MR0023,REYES,120164344,Reyes
3726,Valle de Mexico,ABTS LEO,MR0023,MR0023,REYES,120231474,Reyes
3727,Valle de Mexico,ABTS LEO,MR0023,MR0023,REYES,120257406,Reyes
3730,Valle de Mexico,ABTS LIBERTAD,MR0023,MR0023,REYES,105123095,Reyes
3732,Valle de Mexico,ABTS LIZBETH,MR0023,MR0023,REYES,105114487,Reyes
3733,Valle de Mexico,ABTS LOLITA,MR0023,MR0023,REYES,110129267,Reyes
3734,Valle de Mexico,ABTS LOPEZ,MR0023,MR0023,REYES,105109194,Reyes
3736,Valle de Mexico,ABTS LOS ANGELES,MR0023,MR0023,REYES,105108435,Reyes
3737,Valle de Mexico,ABTS LOS ARCOS,MR0023,MR0023,REYES,110025239,Reyes
3739,Valle de Mexico,ABTS LOS CHAVITOS,MR0023,MR0023,REYES,120333655,Reyes
3741,Valle de Mexico,ABTS LOS CRISTALES,MR0023,MR0023,REYES,120327056,Reyes
3743,Valle de Mexico,ABTS LOS FRAILES,MR0023,MR0023,REYES,105304161,Reyes
3744,Valle de Mexico,ABTS LOS GEMELOS,MR0023,MR0023,REYES,110109184,Reyes
3745,Valle de Mexico,ABTS LOS GIRASOLES,MR0023,MR0023,REYES,110075488,Reyes
3746,Valle de Mexico,ABTS LOS GUEROS,MR0023,MR0023,REYES,105105083,Reyes
3747,Valle de Mexico,ABTS LOS INCREIBLES,MR0023,MR0023,REYES,110196471,Reyes
3749,Valle de Mexico,ABTS LOS POBLANOS,MR0023,MR0023,REYES,101213535,Reyes
3751,Valle de Mexico,ABTS LOS POSTES,MR0023,MR0023,REYES,120262917,Reyes
3752,Valle de Mexico,ABTS LUCY,MR0023,MR0023,REYES,120254546,Reyes
3753,Valle de Mexico,ABTS LEO,MR0023,MR0023,REYES,105118102,Reyes
3755,Valle de Mexico,ABTS LULU,MR0023,MR0023,REYES,105109065,Reyes
3756,Valle de Mexico,ABTS LULU,MR0023,MR0023,REYES,120202623,Reyes
3757,Valle de Mexico,ABTS LUNA,MR0023,MR0023,REYES,101214227,Reyes
3758,Valle de Mexico,ABTS LUPITA,MR0023,MR0023,REYES,100806231,Reyes
3760,Valle de Mexico,ABTS LUPITA,MR0023,MR0023,REYES,105120393,Reyes
3761,Valle de Mexico,ABTS ANITA,MR0023,MR0023,REYES,105203790,Reyes
3764,Valle de Mexico,ABTS LUPITA N,MR0023,MR0023,REYES,101213973,Reyes
3765,Valle de Mexico,ABTS LURI,MR0023,MR0023,REYES,105120823,Reyes
3766,Valle de Mexico,ABTS LYLY,MR0023,MR0023,REYES,105306423,Reyes
3769,Valle de Mexico,ABTS MAGUEY,MR0023,MR0023,REYES,101214192,Reyes
3770,Valle de Mexico,ABTS MANZANO,MR0023,MR0023,REYES,105106952,Reyes
3771,Valle de Mexico,ABTS MARANATA,MR0023,MR0023,REYES,120195020,Reyes
3773,Valle de Mexico,ABTS MARAVILLAS,MR0023,MR0023,REYES,110115357,Reyes
3775,Valle de Mexico,ABTS MARIA JOSE,MR0023,MR0023,REYES,105123416,Reyes
3777,Valle de Mexico,ABTS MARILU,MR0023,MR0023,REYES,105203672,Reyes
3780,Valle de Mexico,ABTS MARISOL,MR0023,MR0023,REYES,110198782,Reyes
3781,Valle de Mexico,ABTS MARLEN,MR0023,MR0023,REYES,110187079,Reyes
3783,Valle de Mexico,ABTS MARTINEZ,MR0023,MR0023,REYES,120169886,Reyes
3784,Valle de Mexico,ABTS MARY,MR0023,MR0023,REYES,101214175,Reyes
3787,Valle de Mexico,ABTS MARY,MR0023,MR0023,REYES,110031200,Reyes
3788,Valle de Mexico,ABTS MARY,MR0023,MR0023,REYES,110187714,Reyes
3790,Valle de Mexico,ABTS MAX,MR0023,MR0023,REYES,120146863,Reyes
3791,Valle de Mexico,ABTS MAXITODO,MR0023,MR0023,REYES,120247709,Reyes
3795,Valle de Mexico,ABTS MELANY,MR0023,MR0023,REYES,120186244,Reyes
3798,Valle de Mexico,ABTS MI ESPERANZA,MR0023,MR0023,REYES,105105649,Reyes
3800,Valle de Mexico,ABTS MI TENAMPA,MR0023,MR0023,REYES,105106664,Reyes
3801,Valle de Mexico,ABTS MI VALE,MR0023,MR0023,REYES,120239030,Reyes
3805,Valle de Mexico,ABTS MINI SUPER,MR0023,MR0023,REYES,110040550,Reyes
3806,Valle de Mexico,ABTS MINITIENDA,MR0023,MR0023,REYES,110181984,Reyes
3807,Valle de Mexico,ABTS MIRADOR,MR0023,MR0023,REYES,110016119,Reyes
3810,Valle de Mexico,ABTS MIRIAM 2,MR0023,MR0023,REYES,105127004,Reyes
3811,Valle de Mexico,ABTS MIS DOS TESOROS,MR0023,MR0023,REYES,120027669,Reyes
3812,Valle de Mexico,ABTS MONCE,MR0023,MR0023,REYES,120268499,Reyes
3813,Valle de Mexico,ABTS MORA,MR0023,MR0023,REYES,120027078,Reyes
3814,Valle de Mexico,ABTS MOTITA,MR0023,MR0023,REYES,110218945,Reyes
3815,Valle de Mexico,ABTS MUÑOZ,MR0023,MR0023,REYES,110152330,Reyes
3817,Valle de Mexico,ABTS OSKY,MR0023,MR0023,REYES,110152818,Reyes
3818,Valle de Mexico,ABTS NELY,MR0023,MR0023,REYES,105121369,Reyes
3819,Valle de Mexico,ABTS NITO,MR0023,MR0023,REYES,120203742,Reyes
3820,Valle de Mexico,ABTS NOCHE BUENA,MR0023,MR0023,REYES,105125316,Reyes
3821,Valle de Mexico,ABTS NOEMI,MR0023,MR0023,REYES,110119825,Reyes
3822,Valle de Mexico,ABTS NORMA S,MR0023,MR0023,REYES,120189098,Reyes
3823,Valle de Mexico,ABTS NURY,MR0023,MR0023,REYES,120203208,Reyes
3825,Valle de Mexico,ABTS OBREGON,MR0023,MR0023,REYES,105108915,Reyes
3826,Valle de Mexico,ABTS OCTAVIO,MR0023,MR0023,REYES,120157239,Reyes
3828,Valle de Mexico,ABTS ORTIZ,MR0023,MR0023,REYES,110015500,Reyes
3829,Valle de Mexico,ABTS OSIRIS,MR0023,MR0023,REYES,110251874,Reyes
3831,Valle de Mexico,ABTS PALMA,MR0023,MR0023,REYES,120257393,Reyes
3832,Valle de Mexico,ABTS PANTERA,MR0023,MR0023,REYES,120224730,Reyes
3834,Valle de Mexico,ABTS PEPE,MR0023,MR0023,REYES,120256448,Reyes
3837,Valle de Mexico,ABTS PERLA,MR0023,MR0023,REYES,110184749,Reyes
3840,Valle de Mexico,ABTS PONCHO,MR0023,MR0023,REYES,105113870,Reyes
3843,Valle de Mexico,ABTS PROVIANGELES,MR0023,MR0023,REYES,105116730,Reyes
3845,Valle de Mexico,ABTS RAMIREZ,MR0023,MR0023,REYES,105105522,Reyes
3846,Valle de Mexico,ABTS RAMIREZ,MR0023,MR0023,REYES,105108616,Reyes
3847,Valle de Mexico,ABTS RAMIREZ,MR0023,MR0023,REYES,105109231,Reyes
3852,Valle de Mexico,ABTS RAMIREZ,MR0023,MR0023,REYES,120175889,Reyes
3853,Valle de Mexico,ABTS RAMIREZ,MR0023,MR0023,REYES,120225891,Reyes
3855,Valle de Mexico,ABTS RAUL,MR0023,MR0023,REYES,105106632,Reyes
3856,Valle de Mexico,ABTS REGUINA,MR0023,MR0023,REYES,120317870,Reyes
3857,Valle de Mexico,ABTS REMARAGUSED,MR0023,MR0023,REYES,101211526,Reyes
3859,Valle de Mexico,ABTS RICHARD,MR0023,MR0023,REYES,120221641,Reyes
3860,Valle de Mexico,ABTS RIVERA,MR0023,MR0023,REYES,110248496,Reyes
3861,Valle de Mexico,ABTS ROCIO,MR0023,MR0023,REYES,100804796,Reyes
3862,Valle de Mexico,ABTS ROMA,MR0023,MR0023,REYES,101201216,Reyes
3863,Valle de Mexico,ABTS ROMELINO,MR0023,MR0023,REYES,120261558,Reyes
3865,Valle de Mexico,ABTS ROMERO,MR0023,MR0023,REYES,120167967,Reyes
3866,Valle de Mexico,ABTS ROMERO I,MR0023,MR0023,REYES,101218957,Reyes
3867,Valle de Mexico,ABTS RORRO,MR0023,MR0023,REYES,120204427,Reyes
3869,Valle de Mexico,ABTS ROSITA,MR0023,MR0023,REYES,110099705,Reyes
3875,Valle de Mexico,ABTS SALINAS,MR0023,MR0023,REYES,110222983,Reyes
3877,Valle de Mexico,ABTS SAN ANGEL,MR0023,MR0023,REYES,110228292,Reyes
3878,Valle de Mexico,ABTS SAN JOSE,MR0023,MR0023,REYES,105114421,Reyes
3879,Valle de Mexico,ABTS SAN JOSE,MR0023,MR0023,REYES,105123515,Reyes
3880,Valle de Mexico,ABTS SAN JOSE,MR0023,MR0023,REYES,105304491,Reyes
3883,Valle de Mexico,ABTS SAN MIGUEL ARCANGEL,MR0023,MR0023,REYES,105205372,Reyes
3884,Valle de Mexico,ABTS SAN SEBASTIAN,MR0023,MR0023,REYES,105111928,Reyes
3885,Valle de Mexico,ABTS SANCHEZ,MR0023,MR0023,REYES,120248662,Reyes
3886,Valle de Mexico,ABTS SANTIAGO,MR0023,MR0023,REYES,105106229,Reyes
3889,Valle de Mexico,ABTS SARAHI,MR0023,MR0023,REYES,105115727,Reyes
3890,Valle de Mexico,ABTS SARITA,MR0023,MR0023,REYES,120266060,Reyes
3891,Valle de Mexico,MISCELANEA FER,MR0023,MR0023,REYES,120070990,Reyes
3892,Valle de Mexico,ABTS SAYRA,MR0023,MR0023,REYES,105123603,Reyes
3893,Valle de Mexico,ABTS SOFITA,MR0023,MR0023,REYES,101213069,Reyes
3894,Valle de Mexico,ABTS SUPER D,MR0023,MR0023,REYES,101203362,Reyes
3895,Valle de Mexico,ABTS TANIA,MR0023,MR0023,REYES,105120668,Reyes
3896,Valle de Mexico,ABTS TANIA,MR0023,MR0023,REYES,120217936,Reyes
3897,Valle de Mexico,ABTS TAPIA,MR0023,MR0023,REYES,105108893,Reyes
3899,Valle de Mexico,ABTS TERE,MR0023,MR0023,REYES,120046771,Reyes
3900,Valle de Mexico,ABTS TITA,MR0023,MR0023,REYES,120295189,Reyes
3902,Valle de Mexico,ABTS TOMMY,MR0023,MR0023,REYES,120241882,Reyes
3903,Valle de Mexico,ABTS TORAL,MR0023,MR0023,REYES,110175062,Reyes
3905,Valle de Mexico,ABTS TOXXO,MR0023,MR0023,REYES,120062824,Reyes
3906,Valle de Mexico,ABTS ULISES,MR0023,MR0023,REYES,120107447,Reyes
3909,Valle de Mexico,ABTS VARGAS,MR0023,MR0023,REYES,101213582,Reyes
3911,Valle de Mexico,ABTS VENCES,MR0023,MR0023,REYES,105306543,Reyes
3912,Valle de Mexico,ABTS VIBO,MR0023,MR0023,REYES,120073832,Reyes
3913,Valle de Mexico,ABTS VIDAVALE,MR0023,MR0023,REYES,120224401,Reyes
3915,Valle de Mexico,ABTS VIKY,MR0023,MR0023,REYES,105125516,Reyes
3917,Valle de Mexico,ABTS VIN Y LIC ALEXANDER,MR0023,MR0023,REYES,120263601,Reyes
3918,Valle de Mexico,ABTS VIN Y LIC ARIZAI,MR0023,MR0023,REYES,120180329,Reyes
3920,Valle de Mexico,ABTS VIN Y LIC CASA FRANCO,MR0023,MR0023,REYES,105111076,Reyes
3922,Valle de Mexico,ABTS VIN Y LIC CASA MENDOZA,MR0023,MR0023,REYES,105105785,Reyes
3923,Valle de Mexico,ABTS VIN Y LIC DON PEPE,MR0023,MR0023,REYES,110163536,Reyes
3926,Valle de Mexico,ABTS VIN Y LIC EL QUETZAL,MR0023,MR0023,REYES,120099127,Reyes
3927,Valle de Mexico,ABTS VIN Y LIC EL REY,MR0023,MR0023,REYES,120207434,Reyes
3928,Valle de Mexico,ABTS VIN Y LIC GEMELOS,MR0023,MR0023,REYES,120152621,Reyes
3929,Valle de Mexico,ABTS VIN Y LIC HERNANDEZ,MR0023,MR0023,REYES,105114461,Reyes
3930,Valle de Mexico,ABTS VIN Y LIC HERNANDEZ,MR0023,MR0023,REYES,120161367,Reyes
3932,Valle de Mexico,ABTS VIN Y LIC JUQUILITA,MR0023,MR0023,REYES,120241215,Reyes
3933,Valle de Mexico,ABTS VIN Y LIC KING OF KINGS,MR0023,MR0023,REYES,110094757,Reyes
3934,Valle de Mexico,ABTS VIN Y LIC LA CONSENTIDA,MR0023,MR0023,REYES,120032231,Reyes
3935,Valle de Mexico,ABTS VIN Y LIC LA MINA DE ORO,MR0023,MR0023,REYES,105105357,Reyes
3936,Valle de Mexico,ABTS VIN Y LIC LA PROVIDENCIA,MR0023,MR0023,REYES,105107678,Reyes
3938,Valle de Mexico,ABTS VIN Y LIC LA UNION,MR0023,MR0023,REYES,110155372,Reyes
3939,Valle de Mexico,ABTS VIN Y LIC LA VICTORIA,MR0023,MR0023,REYES,105107886,Reyes
3940,Valle de Mexico,ABTS VIN Y LIC LOS CARNALES,MR0023,MR0023,REYES,105129096,Reyes
3941,Valle de Mexico,ABTS VIN Y LIC LOS COLORINES,MR0023,MR0023,REYES,101200471,Reyes
3942,Valle de Mexico,ABTS VIN Y LIC LUNA Y SOL,MR0023,MR0023,REYES,120238283,Reyes
3943,Valle de Mexico,ABTS VIN Y LIC LUPITA,MR0023,MR0023,REYES,120271547,Reyes
3945,Valle de Mexico,ABTS VIN Y LIC MI VIEJO,MR0023,MR0023,REYES,105321181,Reyes
3946,Valle de Mexico,ABTS VIN Y LIC OSVALDO,MR0023,MR0023,REYES,120281423,Reyes
3947,Valle de Mexico,ABTS Y LIC PAO Y ALEX,MR0023,MR0023,REYES,120285334,Reyes
3948,Valle de Mexico,ABTS VIN Y LIC PATY,MR0023,MR0023,REYES,120002766,Reyes
3951,Valle de Mexico,ABTS VIN Y LIC RUBI,MR0023,MR0023,REYES,110296970,Reyes
3952,Valle de Mexico,ABTS VIN Y LIC SAN JUAN,MR0023,MR0023,REYES,120149343,Reyes
3953,Valle de Mexico,ABTS VIN Y LIC SN I,MR0023,MR0023,REYES,105107708,Reyes
3956,Valle de Mexico,ABTS VIN Y LIC VALERIA,MR0023,MR0023,REYES,105321886,Reyes
3959,Valle de Mexico,ABTSCREMVIN Y LIC LA PERLA,MR0023,MR0023,REYES,110010904,Reyes
3961,Valle de Mexico,ABTS VIOMA,MR0023,MR0023,REYES,110117776,Reyes
3963,Valle de Mexico,ABTS XIMENA,MR0023,MR0023,REYES,105315946,Reyes
3964,Valle de Mexico,ABTS XIMENA,MR0023,MR0023,REYES,120029080,Reyes
3966,Valle de Mexico,ABTS Y CREM ALE,MR0023,MR0023,REYES,120185135,Reyes
3969,Valle de Mexico,ABTS Y CREM CARLIT,MR0023,MR0023,REYES,101200498,Reyes
3970,Valle de Mexico,ABTS Y CREM CASA RAMIREZ,MR0023,MR0023,REYES,105105930,Reyes
3972,Valle de Mexico,ABTS Y CREM CRISTOBAL,MR0023,MR0023,REYES,120299226,Reyes
3974,Valle de Mexico,ABTS Y CREM EL PELON,MR0023,MR0023,REYES,120162828,Reyes
3975,Valle de Mexico,ABTS Y CREM EL VECINO,MR0023,MR0023,REYES,120295634,Reyes
3978,Valle de Mexico,ABTS Y CREM EVELYN,MR0023,MR0023,REYES,110036374,Reyes
3979,Valle de Mexico,ABTS Y CREM JDAN,MR0023,MR0023,REYES,120372284,Reyes
3980,Valle de Mexico,ABTS Y CREM JUDHIT,MR0023,MR0023,REYES,120333780,Reyes
3981,Valle de Mexico,ABTS Y CREM LA BENDICIÓN DE DI,MR0023,MR0023,REYES,120130566,Reyes
3984,Valle de Mexico,ABTS Y CREM LAS FUENTES,MR0023,MR0023,REYES,110030579,Reyes
3985,Valle de Mexico,ABTS Y CREM LEON,MR0023,MR0023,REYES,110227811,Reyes
3987,Valle de Mexico,ABTS Y CREM LOS JALISCIENS,MR0023,MR0023,REYES,110121505,Reyes
3989,Valle de Mexico,ABTS SUPER C,MR0023,MR0023,REYES,110177563,Reyes
3994,Valle de Mexico,ABTS Y CREM VERO,MR0023,MR0023,REYES,105119225,Reyes
3998,Valle de Mexico,ABTS Y CREMERIA CONCHITA,MR0023,MR0023,REYES,120299661,Reyes
3999,Valle de Mexico,ABTS DEREK,MR0023,MR0023,REYES,120211497,Reyes
